tipo_elem;distrito;id;cod_cent;nombre;x;y;longitud;latitud
URB;0.0;6515;71014;C/, San Romualdo - Cronos-Av, Arcentales;447402,931723186;4476207,91017622;-3.620131192948769;40.43485145716323
URB;0.0;6551;74004;C/, Campezo - Deyanira-Pirra;450555,689755731;4477153,47325338;-3.583034936310995;40.44356311328359
URB;0.0;6618;79024;C/, Puerto de Somport - Foresta-Av, Burgos;443310,098660164;4482977,81056302;-3.66898842853532;40.49556894121748
URB;0.0;5404;29001;(TACTICO) SINESIO DELGADO S-N(GIRO A AV, MIRAFLORES);438197,3134196;4479048,68149896;-3.728936223482601;40.45980907700842
URB;0.0;4327;30033;PUENTE SEGOVIA O-E(P: EXTREMADURA -P: VIRGEN DEL PUERTO);438671,674737982;4473955,34915424;-3.7228501903267865;40.41396143823815
URB;0.0;4513;31024;PABLO IGLESIAS N-S(MOGUER-ARQUITECTO SANCHEZ ARCAS);439553,670404105;4478568,02001516;-3.7128939902585905;40.45557886281589
URB;0.0;3595;31060;DR,FEDERICO RUBIO Y GALI N-S(MOGUER-FCO,DE DIEGO);439445,745771835;4478622,78372827;-3.714171965462661;40.45606433916851
URB;0.0;4563;32026;(AFOROS) SINESIO DELGADO O-E(RIBADAVIA-AV, ASTURIAS);440396,570599884;4480466,34199632;-3.703131981420932;40.47274058146428
URB;0.0;10230;73015;AV, CARDENAL HERRERA ORIA E-O (ISLAS CABO VERDE - GAVILANES);437446,690010317;4480987,37917772;-3.7379799610439335;40.47721732502743
URB;0.0;6563;75005;NTRA, SRA, VALVERDE S-N(ISLA JAVA-ISLA GRACIOSA);441835,85798559;4482531,98688751;-3.686343614074732;40.491450779069034
URB;0.0;6564;75006;NTRA, SRA, VALVERDE S-N(VISTAS A MORALEJA-AFUERAS VALVERDE);441808,478258536;4483259,92275009;-3.686733531031053;40.4980063842375
URB;0.0;10135;77409;VALCARLOS S-N(GIRO A PTE, REINA);443185,164257236;4483467,96795679;-3.6705066224997043;40.49997593531897
URB;0.0;5198;81018;ERMITA DEL SANTO ENTRE IVAN VARGAS Y PTE S,ISIDRO S-N;438513,788872402;4472723,89478888;-3.7245919949896464;40.40285630282972
URB;0.0;5295;85021;MARQUES JURA REAL N-S (PEDRO YAGUE-GRAL, SERRANO);439868,264616826;4471639,66405888;-3.7085287738702313;40.3931879408707
URB;0.0;5330;86029;BLAS CABRERA ENTRE CASUARINA Y MAESTRA JUSTA FREIRE;434992,083000196;4470006,98418618;-3.7658132638596955;40.37811381260089
M30;0.0;10264;PM10448;PM10448;443868,471584562;4477418,0262006;-3.6619076290515986;40.44552177075329
M30;0.0;6659;PM10444;PM10444;443905,063049541;4477433,9416516;-3.66147757230396;40.445667614889125
M30;0.0;1040;16RC01PM01;16RC01PM01;438617,98845082;4472881,06222451;-3.7233792912233734;40.40427982650005
URB;0.0;3738;32046;AV, ASTURIAS E-O(CAQAVERAL-MONTOYA);441041,496924738;4480094,76408098;-3.6954898892474612;40.46943928813518
URB;0.0;4577;32047;AV, ASTURIAS E-O(SOROLLA -P: DIRECCISN);440894,446272494;4480236,10188888;-3.697237583851697;40.470702065635805
URB;0.0;3690;34033;PRADILLO, 59 E-O(PANTOJA-NUREMBERG);442956,445725928;4477798,33267744;-3.672695774292053;40.44888567835763
URB;0.0;3626;28042;CRA,HUMERA S-N (RIAZA-OSA MAYOR);433947,662372843;4478973,87082905;-3.779047002810586;40.45880823437557
URB;0.0;3627;28043;CRA,HUMERA N-S (OSA MAYOR-RIAZA);433944,689975742;4478965,18521857;-3.7790811534848365;40.458729755941334
URB;0.0;3848;01009;(AFOROS) Genova 13 E-O - Zurbano-Campoamor;441114,888348354;4475374,79938861;-3.694186570295895;40.42692497521102
URB;0.0;3905;02062;Dr, Esquerdo N-S - Pl, Conde Casal-Cavanilles;443019,855727791;4472928,55075343;-3.6715115948115815;40.40502051989953
M30;0.0;1001;05FT10PM01;05FT10PM01;437146,022667131;4473498,17235059;-3.7407858146894566;40.40972918887749
URB;0.0;3435;06021;Maria Molina, 40 O-E - Velazquez-NuÑez de Balboa;442090,144017708;4476551,25456124;-3.6827974156678125;40.43759151503841
URB;0.0;3979;06039;Jose Ortega y Gasset, 13 E-O - Claudio Coello-Serrano;441818,261637162;4475756,66664587;-3.6859301381191947;40.430414509992744
M30;0.0;1002;05FT37PM01;05FT37PM01;436892,118105918;4473311,64630953;-3.743759552050104;40.40802967680687
URB;0.0;4019;09002;Lateral M-30 S-N - Salida Puente Ventas-Ciudad Lineal;443993,831389334;4475729,55450749;-3.6602806442748697;40.430319594987104
URB;0.0;3753;09004;Alcala E-O - Montesa-Hermosilla;442939,089426116;4475283,85745965;-3.6726746384176354;40.42623284408009
URB;0.0;4023;09007;Fco, Silvela N-S - Jose Ortega y Gasset-Pl, Manuel Becerra;443169,114174393;4475622,25292254;-3.66999336944466;40.429297030629726
URB;0.0;4113;12006;Pº Delicias S-N - Bustamante-Canarias;441112,056392031;4472503,83966116;-3.6939542011182267;40.40106175114431
M30;0.0;1003;05FT66PM01;05FT66PM01;436630,102140068;4473180,04984782;-3.7468341958773976;40.40682429939548
URB;0.0;4173;13027;(AFOROS)Pº del Prado S-N - Espalter-Pl, Canovas  del Castillo;441208,228509093;4473809,43632766;-3.692941570416972;40.412830024142366
URB;0.0;3691;13028;(AFOROS) Pº del Prado N-S - Pl, Platerias-Gta, Carlos V;441185,069309973;4473724,33905715;-3.6932066476767296;40.412061789376686
URB;0.0;7136;13700;(AFOROS) Sta Mª Cabeza N-S - Lateral Drcho-Izqdo-Tunel;441091,058227319;4473109,10699785;-3.6942576512454393;40.40651282256015
URB;0.0;7101;16004;Cuesta San Vicente O-E - Pº del Rey-Arriaza;439102,63644322;4474644,14014092;-3.7178369559102578;40.42019801647972
URB;0.0;4283;16005;San Leonardo E-O - Maestro Guerrero-Princesa;439678,625864924;4475137,32586691;-3.7110946735431387;40.42468280783857
URB;0.0;4317;16046;Cuesta San Vicente, 14 O-E - Arriaza-Bailen;439357,053153054;4474701,76717233;-3.7148436967675065;40.420735726471165
URB;0.0;4366;17035;Quintana E-O - Ferraz-Pintor Rosales;439039,18621202;4475435,35153371;-3.718660683473483;40.427320943906395
URB;0.0;4367;17036;Luisa Fernanda E-O - Mendizabal-Ferraz;439311,712231176;4475208,12073201;-3.715426450279064;40.425293875813615
URB;0.0;4392;18018;San Bernardo S-N - Divino Pastor-MalasaÑa;440096,963067235;4475513,02609247;-3.7061988865711792;40.42809751034014
URB;0.0;4437;21015;Pº Castellana S-N - Pl,Gregorio MaraÑon-Pl,San Juan de la Cruz;441396,542634039;4476720,01571499;-3.690990462452465;40.439063204917986
URB;0.0;5432;43021;Ginzo de Limia N-S - Fermin Caballero-Av,Ilustracion;440183,504496175;4481599,58096493;-3.7057522016903706;40.48293390249028
URB;0.0;5478;60032;Alberto Alcocer O-E - Padre Damian-Juan Ramon Jimenez;441850,687665675;4478915,92868002;-3.685837094570737;40.458876869572315
URB;0.0;5450;60103;PºCastellana N-S(Incorporacion al lateral PºCastellana) - (Felix Boix-Rosario Pino);441500,153691116;4479289,65705787;-3.6900056009966438;40.46221897233785
URB;0.0;5583;61072;Victor Andres Belaunde N-S - Potosi-Alberto Alcocer;442321,148855621;4478791,24049659;-3.680277322439041;40.45778640997504
URB;0.0;5645;62029;Sor Angela de la Cruz E-O - Pl,de Cuzco-Poeta Joan Maragall;441409,984348558;4478949,33010166;-3.6910376583583684;40.459146808502545
URB;0.0;5720;63033;Edgar Neville S-N - Reina Mercedes-Gral,Peron;440924,99181726;4478061,72733723;-3.6966748921290082;40.45111656902013
URB;0.0;5725;63038;Orense N-S - Basilica-Hernani;441037,90922508;4477836,70486832;-3.6953224504536726;40.449097486102325
URB;0.0;4472;97017;San Francisco Sales O-E - Santander-Pablo Iglesias;439910,604882364;4477402,83589489;-3.7085744131288525;40.44510829125077
M30;0.0;6906;05TL00PM03;05TL00PM03;444968,883213191;4472388,48987732;-3.648497013178351;40.400286439065646
URB;0.0;5852;41044;Av, Monte Igueldo - Av, Albufera-Antonia Calas;443326,533991351;4472037,99197527;-3.667818337634718;40.39701879705119
URB;0.0;5859;41051;Av, Albufera - Adra-Sierra Faladora;444798,778933864;4471386,48316021;-3.650414566215172;40.39124849899521
URB;0.0;5925;44021;C/, Alcala  - Concejal Julio Gomez-Florencio Llorente;444820,563950772;4476000,2753822;-3.6505580427648887;40.43281364936133
URB;0.0;3645;44023;C/, Alcala  - Concejal Juilo Gomez-Hermanos Machado;444895,892845133;4476013,68631875;-3.6496711422108428;40.432939456419845
URB;0.0;5948;45002;Av, Institucion Libre EnseÑanza - Albasanz-Ascao;446112,213067669;4476150,63547405;-3.635343322044244;40.434252865928336
URB;0.0;5953;45007;Av, Institucion Libre EnseÑanza - Emilio MuÑoz-Miguel Fleta;446332,11841129;4475732,09912617;-3.632715421825475;40.43049666789749
URB;0.0;5954;45008;Av, Institucion Libre EnseÑanza - Miguel Fleta-Julian Camarillo;446220,38193332;4475946,66610694;-3.634050812968564;40.432422394325364
M30;0.0;1048;08RE14PM01;08RE14PM01;443651,332708868;4473388,84688296;-3.664110864529502;40.409210104019635
URB;0.0;5996;45403;C/, Miguel Fleta - Albarracin-Institucion Libre EnseÑanza;446326,994362954;4475808,76219276;-3.632782301533944;40.43118696262039
URB;0.0;5998;45405;C/, Castillo de Arevalo - Llanes-Institucion Libre EnseÑanza;446529,157555637;4475443,65433033;-3.6303683073272444;40.427910877473934
URB;0.0;6045;46040;C/, Arturo Soria - Estrecho de Mesina-Lorenzo Solano Tendero;444590,458206741;4478185,9795728;-3.6534614359924062;40.45248832224488
URB;0.0;6076;47015;C/, Julio Danvila - Mesena-Arturo Soria;443546,455143752;4480331,84624271;-3.6659637805564405;40.47174904828039
URB;0.0;3778;47409;Av, San Luis  - Arturo Soria-Mesena;443575,319066622;4480666,55845665;-3.6656530794248336;40.47476624932796
URB;0.0;6203;54011;C/, San Cipriano - Villalmanzo-Lago Van;448514,672093807;4472781,85940545;-3.606746883067069;40.40405695907319
URB;0.0;3695;54012;C/, San Cipriano  - Jardin de la Duquesa-Lago Leman;448658,150011106;4472776,86540982;-3.6050557038712814;40.404020829805404
URB;0.0;3696;54013;Paseo Artilleros - Villardondiego-Camino Viejo de Vicalvaro;448305,196716078;4472957,74425526;-3.6092296728664217;40.405628466142815
URB;0.0;6223;55003;Ctra, Canillas - Utrillas-Javier Quinto;445398,538179472;4479476,43325318;-3.644043083456772;40.464166873174115
URB;0.0;6256;55044;Ctra, Canillas - Matapozuelos-Pegaso;444903,495547205;4479338,91297262;-3.64986998800497;40.46289534086913
URB;0.0;6257;55045;Ctra, Canillas - Pegaso-Servator;445033,299684993;4479351,4508425;-3.648340111347955;40.463016885688425
URB;0.0;6258;55046;Ctra, Canillas - Utrillas-Servator;445168,864540713;4479389,23327715;-3.6467444655808356;40.46336620625603
URB;0.0;6261;55049;Av, Machupichu - Antonio Larrazabal-Pl, Manuel Rodrigo;446508,349518332;4479093,69496014;-3.6309209754904654;40.460791156935706
URB;0.0;6263;55051;C/, Machaquito - Machaquito-Av, Machupichu;446900,960635349;4478739,452653;-3.626260851786506;40.45762513044141
URB;0.0;6264;55052;Av, Papa Negro - Esteban Palacios-Av, Machupichu;447098,726079824;4478775,91799888;-3.623931536259528;40.45796624330822
URB;0.0;6265;55054;Av, de los Andes - Mahonia-Mitra;447551,557261431;4478650,66250918;-3.618580673443879;40.45686657469862
URB;0.0;6289;56005;C/, Lopez de Hoyos - Solsona-Valdetorres;444910,352261111;4480318,01610738;-3.6498741298524586;40.47171603876939
URB;0.0;6341;57010;Av, LogroÑo - Gonzalo de Cespedes-Canal de Suez;450695,671762855;4480218,05628182;-3.581622412003905;40.471179101471456
URB;0.0;6399;64012;Av, Canillejas a Vicalvaro - Julia Garcia Boutan-Hinojal;448131,820301773;4475855,79152288;-3.611509164031223;40.43172513331614
URB;0.0;6436;65022;Av, Doctor Garcia Tapia - Rabat-Fuente Carrantona;446577,565602767;4473164,67092771;-3.6296062446303026;40.40738352502482
URB;0.0;6437;65023;Av, Doctor Garcia Tapia - Fuente Carrantona-Fobos;446241,267027539;4473250,98172413;-3.6335767297005255;40.40813941693065
URB;0.0;6438;65024;Av, Doctor Garcia Tapia - Molina de Segura-Av, Moratalaz;445743,511682471;4473393,97608519;-3.6394549025287173;40.40939530376587
URB;0.0;6499;65025; Dr, Garcia Tapia 218 O-E - Fuente Carrantona-La Riviera;446540,089440592;4473150,93144103;-3.6300467377556154;40.40725734544264
URB;0.0;6498;65026;Fuente Carrantona S-N Carril Giro Izq, - M23-Av, Daroca;446809,31642712;4474061,76025807;-3.626950113775466;40.415479901568204
URB;0.0;6128;67403;Primavera de Praga - Corregidor Diego Valderrabanos - Alcalde Luis Marichalar;444183,821327456;4473616,33948732;-3.6578554405192367;40.41129536080149
URB;0.0;9947;67615;Camino Vinateros - Marroquina-Corregidor Jose Pasamonte;444978,114550717;4473382,88159941;-3.6484742000919415;40.40924511916058
URB;0.0;9953;67616;Corregidor Diego Valderrabano - Primavera de Praga-Dr, Garcia Tapia;444175,507277417;4473774,97247052;-3.6579673434195183;40.41272385868418
URB;0.0;9955;67617;Salida M-30 - M-30-Corregidor Diego Valderrabano;444075,378959406;4473928,99765829;-3.6591609571426154;40.41410468224423
URB;0.0;9951;67620;Arroyo Media Legua - Dr, Garcia Tapia-Acceso O´Donnell;444617,401136002;4473844,52406161;-3.6527654011432262;40.41337993953433
URB;0.0;6483;68001;Av, Entrevias - Pico Javalon-Timoteo Perez Rubio;442954,842513363;4471193,71317424;-3.6721222956931903;40.3893876770217
URB;0.0;6549;74002;C/, Deyanira - Campezo-Arrastaria;450408,062208599;4477072,03765741;-3.584769280105992;40.44282069691648
URB;0.0;6553;74006;C/, Samaniego - Arcaute-Campezo;450660,699966812;4477192,83633916;-3.581799800161289;40.443923959538814
URB;0.0;6554;74008;C/, Samaniego - Campezo-Arrastaria;450378,779051018;4477451,32470059;-3.585144188597574;40.44623580948172
URB;0.0;3806;74010;C/, Pirra - Pirra-Arrastaria;450227,459019667;4477299,39550778;-3.586916593190568;40.44485808941991
URB;0.0;6556;74011;C/, Arrastaria - Pirra-Deyanira;450285,648923169;4477188,19315941;-3.5862217500237286;40.443859789466444
URB;0.0;6558;74013;C/, Campezo - Pirra-Deyanira;450551,390506359;4477151,77888121;-3.583085497599996;40.4435475936074
URB;0.0;3519;79009;Av, Francisco Pi y Margall - Niceto Alcala Zamora-Principe Carlos;444886,731576992;4481995,04134164;-3.6502985192097084;40.48682190851812
URB;0.0;5230;82027;C/, Felipe Alvarez - Manuel Pavia-Jesus del Pino;447076,418439098;4470347,51000485;-3.623493246384171;40.38203656579615
URB;0.0;5644;82028;C/, San Jaime - Pl, San Jaime-Sierra de Guadalupe;446948,846750348;4470237,63259271;-3.6249869372374937;40.38103860383911
URB;0.0;10156;82030;C/, Jesus del Pino - Puerto Idiazabal-Felipe Alvarez;447064,146627179;4470279,60889199;-3.623632171685548;40.381424087386556
URB;0.0;5200;82401;C/, Puerto de Pilas - Sierra Gredos-San Jaime;446749,577554529;4470029,64042425;-3.6273169816352318;40.37915216072056
URB;0.0;5229;82402;C/, Puerto de Pozazal - Puerto Used-San Jaime;446694,746534673;4470046,43488911;-3.6279642869121664;40.37929995089089
URB;0.0;5216;82404;Cno, Pozo Tio Raimundo - Cno, Pozo Tio Raimundo E-O(Antes GR-1);444722,661498736;4469456,3970213;-3.651143931474865;40.373856033775226
URB;0.0;3564;02029;(TACTICO) ALCALDE SAINZ BARANDA E-O(GIRO IZQ, A TORRESPANA);443814,144311777;4474739,85275575;-3.662311457164909;40.42139171477984
M30;0.0;6897;08RL21PM01;08RL21PM01;443433,209866623;4472849,50829276;-3.666633500450951;40.40433664826024
URB;0.0;4201;14003;(AFOROS) ATOCHA E-O(SAN SEBASTIAN-DR, CORTEZO);440449,206839324;4473899,418452;-3.7018954715117376;40.41358666714178
URB;0.0;4202;14004;MAGDALENA O-E(CAQIZARES -AVE MARIA);440523,152688959;4473762,44312999;-3.7010111651800726;40.41235801479241
URB;0.0;4204;14006;SAN EUGENIO O-E(SANTA ISABEL - SAN ILDEFONSO);440793,325594531;4473588,67264795;-3.6978108838295776;40.41081186678378
URB;0.0;4234;14034;EMBAJADORES S-N(PALOS FRONTERA-SEBASTIAN ELCANO);440517,727720258;4472734,64054001;-3.700979031674408;40.40309867723475
URB;0.0;4491;30022;(TACTICO) ARQUITECTO LSPEZ OTERO N-S (GIRO IZQDA J,HERRERA);437875,64911975;4476680,7050532;-3.7324981763388596;40.438453498469336
URB;0.0;7114;31018;Lope de Haro E-O (Giro Izqda)(Berruguete-Francos Rodriguez);440285,352911633;4478686,92730147;-3.7042764545137983;40.45670292254176
URB;0.0;4531;31053;VILLAAMIL S-N(SAN RESTITUTO-CAMINO CHORIILLO);439835,356234568;4479580,13038038;-3.7096680156619333;40.46471678932252
M30;0.0;1050;08RR02PM01;08RR02PM01;443507,428415124;4472780,25638549;-3.665752752309081;40.40371782731447
URB;0.0;4578;32048;(AFOROS) AV, ASTURIAS O-E(MAGNOLIAS -CEDROS);441277,629612023;4479885,54253867;-3.692685234675278;40.467571260561215
URB;0.0;4579;32049;AV, ASTURIAS O-E(BASCONES -CAQAVERAL);441104,175981167;4480019,12700748;-3.6947435405923725;40.4687623649567
URB;0.0;4606;33023;AV,MONFORTE  LEMOS  E-O(TZNEL 80M)(P:CASTELLANA-PEDRO RICO) ;441489,629227169;4480924,98980748;-3.6902805532268736;40.47694998660251
URB;0.0;4680;35047;PUENTE DE LA PAZ E-O(AV,DONOSTIARRA-AV,BRASILIA);444028,394439303;4476903,0669355;-3.659976550859012;40.44089353610381
URB;0.0;4700;90021;(AFOROS) TOLEDO N-S(PUERTA TOLEDO -SANTA CASILDA);439568,258964232;4473033,17406851;-3.712195741440303;40.40571963777084
URB;0.0;4726;93009;(TACTICO)Valderodrigo E-O(Valle de Mena-Antonio Machado);439043,454663409;4480157,31656261;-3.7190635970065076;40.469858568085606
M30;0.0;6896;08RR18PM01;08RR18PM01;443601,15453075;4472877,17680582;-3.6646568688100927;40.404597295269646
URB;0.0;5760;92004;Pso, Direccion S-N (Marques Viana - Aligustre);440116,78591959;4479559,1191246;-3.7063466875515534;40.464547844000634
URB;0.0;4720;93003;(TACTICO) Juan Sanchez O-E(isla Malaita-Cisar Manrique);438862,71332188;4480646,73135281;-3.7212426922470847;40.474254105207606
URB;0.0;4721;93004;La Cabrera E-O (Candido Mateo-Cisar Marique);438963,532669052;4480455,40294921;-3.7200349941235746;40.47253796714824
URB;0.0;4722;93005;Cisar Manrique N-S(Joaqumn Lorenzo-Valle de Mena);438943,502250824;4480408,02586258;-3.7202667109756984;40.47210970549653
URB;0.0;4723;93006;Joaqumn Lorenzo O-E(Isla Malaita-Cisar Marique);438923,062249778;4480418,25684205;-3.72050880308289;40.47220036699813
URB;0.0;4725;93008;Antonio Machado S-N (Valderodigo-Valle de Mena);438999,742540951;4480192,85190106;-3.7195826180611;40.47017547425957
URB;0.0;4819;26009;(AFOROS)ALCOCER O-E(COL, LITOS-PSO, TALLERES);440495,052879511;4466801,45574622;-3.7006923098244013;40.349647726669964
URB;0.0;6825;27007;AV, REAL PINTO N-S(DR, PEREZ DOMINGUEZ-DR, MARTIN AREVALO);440011,586204489;4466493,24495367;-3.70635592994488;40.3468365600661
URB;0.0;4843;27020;(TACTICO)PSO, FERROVIARIOS S-N(SAN AURELIANO-PSO, ALBERTO PALACIOS);439050,419439405;4466068,05216908;-3.7176321172305116;40.34293652037709
URB;0.0;7001;27027;PSO, FERROVIARIOS N-S(JOSE PINO-DOMINGO PARRAGA);439075,913611295;4466180,12885341;-3.717342661482643;40.34394803170948
URB;0.0;4845;27028;ALBERTO PALACIOS E-O(TORDEGRILLOS-PSO, FERROVIARIOS);439106,529653491;4466103,48914935;-3.716974893655045;40.34325985336869
URB;0.0;4847;27030;PSO, FERROVIARIOS S-N(JOSE PINO-ENCARNACION PINO);439148,371851086;4466363,30638927;-3.716507035303581;40.345603485007004
URB;0.0;4848;27031;PSO, FERROVIARIOS N-S(SULFATO-ENCARNACION PINO);439207,849251157;4466543,35350873;-3.7158239080115822;40.347229785806235
URB;0.0;4849;27032;EDUARDO BARREIROS N-S(LAGUNA RODRIGO-ALCOCER);440129,358539849;4466938,08525413;-3.7050110027959784;40.350852397358345
URB;0.0;4895;37008;AV, LAS AGUILAS ENTRE MAQUEDA Y AV, DE LOS POBLADOS SENTIDO N-S;435415,865927139;4470906,74863595;-3.760912586406915;40.38625221016932
URB;0.0;4898;37011;VALMOJADO ENTRE VALMOJADO Nº 163 Y ILLESCAS SENTIDO S-N;435632,654456179;4471440,29755768;-3.7584125705701203;40.39107541248113
URB;0.0;4899;37012;ILLESCAS ENTRE TEMBLEQUE Y VALMOJADO SENTIDO O-E;435542,675503212;4471607,84195298;-3.7594896221681804;40.392577761198595
URB;0.0;4900;37013;VALMOJADO ENTRE VALMOJADO Nº 99 Y ILLESCAS SENTIDO N-S;435654,798046459;4471718,65316145;-3.7581798071427377;40.39358466190533
URB;0.0;4901;37014;VALMOJADO ENTRE VALMOJADO Nº53 Y Nº 49 SENTIDO S-N;435699,628977867;4471990,09430494;-3.7576790168099903;40.39603337367572
URB;0.0;4945;38026;AV,DE LOS POBLADOS ENTRE A, ROMERO Y POLAN O-E;438159,241692156;4469433,57288611;-3.728450455764003;40.37318928893644
URB;0.0;4946;38027;VENTURA DIAZ BERNARDO S-N(HALCONERO REY-AV, POBLADOS);438351,498220049;4469402,1758502;-3.7261829147601633;40.37292069102498
URB;0.0;10319;73029;SENDA DEL INFANTE S-N(MARIA DE MAEZTU-GLORIA FUERTES);438497,308406456;4482770,12113975;-3.7257590831052543;40.49335530869503
